3.6e4,-17926740.7998518,9593147.04090556,38703075.7257529,
36300,-17883943.1504102,9071209.50168555,38560456.4987461,
36600,-17833340.1399317,8545308.88951655,38400988.472919,
36900,-17774807.2305323,8015604.57999435,38224425.4065471,
37200,-17708212.821189,7482261.14730386,38030506.7276024,
37500,-17633417.8060984,6945449.06710054,37818956.6756414,
37800,-17550275.0923289,6405345.48784951,37589483.3650011,
38100,-17458629.0722983,5862135.08046281,37341777.7609074,
38400,-17358315.0460181,5316010.97758108,37075512.5590006,
38700,-17249158.5873517,4767175.81566633,36790340.957514,
3.9e4,-17130974.8477398,4215842.89522099,36485895.3098832,
39300,-17003567.7899153,3662237.47701788,36161785.6438766,
39600,-16866729.3430557,3106598.23530756,35817598.0313775,
39900,-16720238.4695587,2549178.892672,35452892.7906785,
40200,-16563860.1321541,1990250.06566907,35067202.5005047,
40500,-16397344.1483358,1430101.3558343,34660029.8018868,
40800,-16220423.9170581,869043.727222617,34230844.9604008,
41100,-16032815.0002275,307412.219716921,33779083.1570174,
41400,-15834213.538732,-254430.942535033,33304141.4709793,
41700,-15624294.4792116,-816092.776378378,32805375.5118717,
4.2e4,-15402709.5839726,-1377145.41145931,32282095.6516856,
42300,-15169085.1914322,-1937121.30297729,31733562.7989957,
42600,-14923019.6888274,-2495507.6554333,31158983.6479558,
42900,-14664080.6519709,-3051739.8971781,30557505.3232709,
43200,-14391801.5985167,-3605194.00688563,29928209.3287359,
43500,-14105678.2911711,-4155177.44348482,29270104.6908793,
43800,-13805164.5151904,-4700918.36702761,28582120.1703265,
44100,-13489667.2399204,-5241552.75453848,27863095.3912988,
44400,-13158541.0565714,-5776108.90536886,27111770.7138716,
44700,-12811081.7633614,-6303488.68549808,26326775.6440673,
4.5e4,-12446518.9440755,-6822444.66630004,25506615.5438407,
45300,-12064007.3566052,-7331552.05147224,24649656.3676372,
45600,-11662616.9141169,-7829173.92868931,23754107.117236,
45900,-11241321.0039949,-8313417.889975,22817999.6778703,
46200,-10798982.8512544,-8782081.37747756,21839165.6877433,
46500,-10334339.5999814,-9232582.14049695,20815210.1223153,
46800,-9845983.77211352,-9661868.80046832,19743481.3863496,
47100,-9332341.79533939,-10066304.5062081,18621037.9804541,
47400,-8791649.42744385,-10441513.7000893,17444612.3961023,
47700,-8221924.25622785,-10782177.601005,16210574.0837682,
4.8e4,-7620936.25098308,-11081757.3407266,14914895.6960976,
48300,-6986179.05075924,-11332113.4963846,13553131.4452714,
48600,-6314848.26671946,-11522975.052877,12120425.5765026,
48900,-5603840.6044569,-11641186.6087909,10611587.2764817,
49200,-4849803.51274299,-11669625.8911566,9021305.55297466,
49500,-4049299.09079817,-11585630.9094586,7344654.62266412,
49800,-3199219.7636004,-11358712.6528131,5578202.11476639,
50100,-2297753.84912269,-10947301.966741,3722373.28023887,
50400,-1346540.12996835,-10294494.5817827,1786420.25389465,
50700,-355295.828314929,-9323959.33325604,-201418.608387867,
5.1e4,649055.093305485,-7941522.80068753,-2174864.31917421,
51300,1608336.50001882,-6058785.37140199,-4002436.89935619,
51600,2425877.46814901,-3662674.5762764,-5479296.2425892,
51900,2997948.20367617,-900563.965341401,-6402090.45707243,
52200,3280874.08815693,1955289.76241298,-6706613.90394798,
52500,3310533.84626079,4670857.32447501,-6492235.22875828,
52800,3156074.73406497,7135933.46105691,-5915743.87263669,
53100,2879331.64288349,9331333.83010422,-5109265.20128895,
53400,2524130.1234571,11277307.2214193,-4162997.02682884,
53700,2119225.88800953,13004758.3558934,-3134328.46983628,
5.4e4,1683203.33546174,14543985.1095366,-2059298.79973026,
54300,1228183.52074781,15921339.1613914,-960743.07960408,
54600,762210.846767324,17158807.0537822,146640.995489291,
54900,290726.204365045,18274499.1996752,1253241.81387739,
55200,-182524.921083448,19283323.6095626,2352690.80694387,
55500,-654924.642914064,20197611.1610428,3440730.82872111,
55800,-1124620.52658887,21027634.4487028,4514506.62819834,
56100,-1590289.64584216,21782020.5465716,5572110.18549049,
56400,-2050981.62289321,22468074.2864168,6612283.20437705,
56700,-2506012.14225064,23092030.5497377,7634218.62842988,
5.7e4,-2954889.38714214,23659251.6278415,8637425.86948416,
57300,-3397262.37315653,24174382.4432664,9621637.84180113,
57600,-3832884.11345038,24641473.4717927,10586745.9300108,
57900,-4261585.00029553,25064078.8231871,11532753.9347654,
58200,-4683253.33372454,25445335.1096648,12459745.1081811,
58500,-5097820.92166294,25788025.3551727,13367858.3427073,
58800,-5505252.3258602,26094631.1721308,14257270.8407066,
59100,-5905536.76013273,26367375.6675501,15128185.4239739,
59400,-6298681.9393033,26608258.9693831,15980821.1986889,
59700,-6684709.37717048,26819087.8355761,16815406.668626,
6e4,-7063650.77071041,27001500.4850737,17632174.6488278,
60300,-7435545.20532031,27156987.544592,18431358.5124764,
60600,-7800436.98537444,27286909.8173315,19213189.4307803,
60900,-8158373.9442823,27392513.4353616,19977894.3561235,
61200,-8509406.12454548,27474942.8454501,20725694.5636979,
61500,-8853584.74488575,27535251.9907553,21456804.6139508,
61800,-9190961.3912229,27574413.9821817,22171431.6326414,
62100,-9521587.38295469,27593329.498961,22869774.8306843,
62400,-9845513.27703407,27592834.1148868,23552025.2048181,
62700,-10162788.4807113,27573704.7121121,24218365.3742293,
6.3e4,-10473460.9501242,27536665.1166632,24868969.5187733,
63300,-10777576.9569715,27482391.0673363,25504003.3927231,
63600,-11075180.9090051,27411514.6113993,26123624.3935453,
63900,-11366315.2133013,27324628.0055659,26727981.6704331,
64200,-11651020.173362,27222287.188453,27317216.2604914,
64500,-11929333.9129573,27105014.8806127,27891461.2433666,
64800,-12201292.3210341,26973303.3598398,28450841.907204,
65100,-12466929.0131045,26827616.9524798,28995475.9204529,
65400,-12726275.3054486,26668394.2756232,29525473.505311,
65700,-12978128.3391635,26495847.6885184,30041635.9822444,
6.6e4,-13224978.1419495,26310773.6445571,30542662.1905227,
66300,-13465618.1524924,26113344.3042274,31029339.3206125,
66600,-13700070.3829284,25903913.8544346,31501749.48709,
66900,-13928354.5230888,25682819.1654355,31959968.1604324,
67200,-14150487.9451588,25450381.0442511,32404064.3042511,
67500,-14366485.7089154,25206905.3813303,32834100.502877,
67800,-14576360.5667901,24952684.2018548,33250133.0789052,
68100,-14780122.9681598,24687996.6316964,33652212.2004293,
68400,-14977781.0623421,24413109.786886,34040381.9777848,
68700,-15169340.699864,24128279.5944339,34414680.5496809,
6.9e4,-15354805.4316269,23833751.551472,34775140.1586435,
69300,-15534176.5056502,23529761.4289141,35121787.2157268,
69600,-15707452.8610832,23216535.9252246,35454642.3544095,
69900,-15874631.1192915,22894293.2751492,35773720.4737669,
70200,-16035705.571685,22563243.8180493,36079030.7706809,
70500,-16190668.1641505,22223590.5297188,36370576.7612053,
70800,-16339508.4778339,21875529.5214029,36648356.2909222,
71100,-16482213.7060727,21519250.5093178,36912361.5342057,
71400,-16618768.6272664,21154937.2576952,37162578.982259,
71700,-16749155.5734728,20782767.9981201,37398989.4197553,
7.2e4,-16873354.3945057,20402915.8277143,37621567.8898738,
72300,-16991342.4172995,20015549.0885255,37830283.6474786,
72600,-17103094.4002932,19620831.7303205,38025100.1001415,
72900,-17208582.4825676,19218923.6588408,38205974.7366567,
73200,-17307776.12744,18809981.071475,38372859.0426373,
73500,-17400642.0602178,18394156.7821715,38525698.4027349,
73800,-17487144.199755,17971600.5374007,38664431.9889303,
74100,-17567243.5834508,17542459.3248531,38788992.634305,
74400,-17640898.285278,17106877.6765585,38899306.6916003,
74700,-17708063.3263961,16664997.9680834,38995293.8757944,
7.5e4,-17768690.5778568,16216960.7154509,39076867.089836,
75300,-17822728.6548627,15762904.8714442,39143932.2325678,
75600,-17870122.8019847,15302968.1229837,39196387.9877628,
75900,-17910814.7686811,14837287.1913187,39234125.5930736,
76200,-17944742.674395,14365998.1368413,39257028.587557,
76500,-17971840.8624298,13889236.6704224,39264972.5362884,
76800,-17992039.7417195,13407138.4732795,39257824.7304131,
77100,-18005265.6155096,12919839.5275372,39235443.8607945,
77400,-18011440.4958693,12427476.459768,39197679.6632156,
77700,-18010481.9028216,11930186.9001506,39144372.5328645,
7.8e4,-18002302.6467596,11428109.8597904,39075353.1055601,
78300,-17986810.5926513,10921386.1294834,38990441.8029108,
78600,-17963908.4043754,10410158.7031436,38889448.338255,
78900,-17933493.2673346,9894573.22970135,38772171.1798739,
79200,-17895456.58727,9374778.49768325,38638396.9675572,
79500,-17849683.6629611,8850926.95720259,38487899.8781312,
79800,-17796053.3302074,8323175.28472554,38320440.935036,
80100,-17734437.574166,7791684.99669241,38135767.2564313,
80400,-17664701.1067592,7256623.11892885,37933611.2356337,
80700,-17586700.905437,6718162.91978095,37713689.6469038,
8.1e4,-17500285.7091029,6176484.71608862,37475702.6687086,
81300,-17405295.4664529,5631776.76250473,37219332.8155662,
81600,-17301560.7313389,5084236.23631405,36944243.7683988,
81900,-17188901.9990249,4534070.33187372,36650079.0919688,
82200,-17067128.9763465,3981497.48112666,36336460.8264103,
82500,-16936039.7777858,3426748.71944021,36002987.9380549,
82800,-16795420.0383082,2870069.2193729,35649234.6126568,
83100,-16645041.9324472,2311720.01902441,35274748.3716767,
83400,-16484663.0875293,1751979.97650458,34879047.9894397,
83700,-16314025.3770515,1191147.98801559,34461621.1856574,
8.4e4,-16132853.5780103,629545.514273079,34021922.0638914,
84300,-15940853.8733972,67519.4690120253,33559368.2620538,
84600,-15737712.1778839,-494554.466002466,33073337.7754264,
84900,-15523092.2611632,-1056268.02100451,32563165.406675,
85200,-15296633.6388896,-1617175.9182893,32028138.7895405,
85500,-15057949.1959615,-2176790.73586066,31467493.9241922,
85800,-14806622.5005533,-2734576.91150487,30880410.151684,
86100,-14542204.759712,-3289943.71015233,30266004.4825403,
86400,-14264211.3581917,-3842236.93397723,29623325.1797918
